Employee #,First Name,Preferred Name,Last Name,First Name Last Name,Job Title,Department,Division,Reporting to,Hire Date,Work Email,Birth Date,Gender,Employment Status,City,State,Zip Code,Compensation: Date,Pay rate,Time Type,Exempt,Pay Schedule,Termination Date,Radford Level,Bonus Type,Bonus Amount,EEID
EMP00663,Bryn,,Morgan,Bryn Morgan,Account Executive,SMB Sales,Sales & Revenue,EMP00060,2021-07-15,bryn.morgan@theguild.com,1985-04-28,Female,Active,Boise,ID,83701,2026-01-01,91900,Salary,Exempt,Bi-Weekly,,P2,Annual Bonus,7352,EEID00663
EMP00664,Will,,Hernandez,Will Hernandez,Marketing Specialist,Marketing Operations,Marketing,EMP00414,2023-01-05,will.hernandez@theguild.com,1994-09-03,,Active,Dallas,TX,75201,2026-01-01,88998,Salary,Non-Exempt,Bi-Weekly,,P2,Commission,8899,EEID00664
EMP00665,Brian,,Evans,Brian Evans,Marketing Manager,Brand Marketing,Marketing,EMP00011,2020-05-11,brian.evans@theguild.com,1979-01-27,Non-Binary,Active,Raleigh,NC,27601,2026-01-01,169584,Salary,Exempt,Bi-Weekly,,M1,Commission,16958,EEID00665
EMP00666,Jake,,Allen,Jake Allen,Senior Engineering Manager,IT,Engineering & Technology,EMP00008,2021-05-16,jake.allen@theguild.com,1985-04-15,Male,Active,Salt Lake City,UT,84101,2026-01-01,206196,Salary,Exempt,Twice a Month,,M2,No Bonus,0,EEID00666
EMP00667,Leo,,Johnson,Leo Johnson,Sales Manager,Revenue Operations,Sales & Revenue,EMP00010,2025-05-31,leo.johnson@theguild.com,1988-02-23,Non-Binary,Active,Raleigh,NC,27601,2026-01-01,128385,Salary,Exempt,Monthly,,M1,Commission,12838,EEID00667
EMP00668,Ryan,,Clark,Ryan Clark,Product Manager,Product Design,Product,EMP00157,2021-08-08,ryan.clark@theguild.com,1976-04-11,Male,Active,Denver,CO,80201,2026-01-01,87169,Salary,Non-Exempt,Bi-Weekly,,P2,Annual Bonus,13075,EEID00668
EMP00669,Taylor,,Rivera,Taylor Rivera,Marketing Specialist,Demand Generation,Marketing,EMP00366,2020-07-01,taylor.rivera@theguild.com,1979-02-18,,Active,Boulder,CO,80301,2026-01-01,115355,Salary,Exempt,Monthly,,P2,Annual Bonus,9228,EEID00669
EMP00670,Daniel,,Walker,Daniel Walker,Associate Director of Marketing,Sales Enablement,Marketing,EMP00437,2024-01-21,daniel.walker@theguild.com,1991-05-26,Male,Active,Portland,OR,97201,2026-01-01,155409,Salary,Exempt,Bi-Weekly,,P4,No Bonus,0,EEID00670
EMP00671,Violet,,Campbell,Violet Campbell,Operations Analyst,Program Management,Operations,EMP00616,2020-10-23,violet.campbell@theguild.com,1983-04-13,Non-Binary,Active,Seattle,WA,98101,2026-01-01,94781,Hourly,Non-Exempt,Monthly,,P2,Annual Bonus,4739,EEID00671
EMP00672,Hazel,,Carter,Hazel Carter,Senior Customer Success Manager,Solutions Engineering,Customer Success,EMP00363,2018-07-16,hazel.carter@theguild.com,1983-11-17,Female,Active,Provo,UT,84601,2026-01-01,132657,Salary,Exempt,Twice a Month,,P3,No Bonus,0,EEID00672
EMP00673,Matt,,Baker,Matt Baker,Senior Software Engineer,Security,Engineering & Technology,EMP00439,2024-12-19,matt.baker@theguild.com,1986-10-15,,Active,Denver,CO,80201,2026-01-01,136508,Hourly,Exempt,Twice a Month,,P3,Annual Bonus,13650,EEID00673
EMP00674,Olivia,,Nelson,Olivia Nelson,Senior Operations Analyst,Program Management,Operations,EMP00445,2018-09-16,olivia.nelson@theguild.com,1991-05-24,,Active,Minneapolis,MN,55401,2026-01-01,127346,Salary,Exempt,Bi-Weekly,,P3,Commission,25469,EEID00674
EMP00675,June,,Rodriguez,June Rodriguez,Junior Software Engineer,Security,Engineering & Technology,EMP00301,2023-08-30,june.rodriguez@theguild.com,1983-03-11,,Active,Atlanta,GA,30301,2026-01-01,78353,Salary,Non-Exempt,Twice a Month,,P1,Commission,7835,EEID00675
EMP00676,Matt,,Morris,Matt Morris,HR Generalist,Talent Acquisition,G&A,EMP00152,2023-12-15,matt.morris@theguild.com,1982-06-25,Non-Binary,Active,Boulder,CO,80301,2026-01-01,119382,Salary,Non-Exempt,Bi-Weekly,,P2,No Bonus,0,EEID00676
EMP00677,David,,Mitchell,David Mitchell,Product Manager,Product Design,Product,EMP00014,2021-08-11,david.mitchell@theguild.com,1981-02-08,Non-Binary,Contractor,Dallas,TX,75201,2026-01-01,98246,Salary,Non-Exempt,Twice a Month,,P2,Commission,19649,EEID00677
EMP00678,Sarah,,Taylor,Sarah Taylor,Finance Associate,Facilities & Admin,G&A,EMP00151,2022-09-13,sarah.taylor@theguild.com,1992-07-16,Female,Active,Boston,MA,02101,2026-01-01,59597,Salary,Non-Exempt,Bi-Weekly,,P1,No Bonus,0,EEID00678
EMP00679,Dylan,,Jones,Dylan Jones,Senior Design Manager,UX Research,Product,EMP00009,2019-04-26,dylan.jones@theguild.com,1998-05-09,Non-Binary,Active,Portland,OR,97201,2026-01-01,163489,Salary,Exempt,Monthly,,M2,No Bonus,0,EEID00679
EMP00680,Rowan,,Walker,Rowan Walker,Associate Product Manager,Product Operations,Product,EMP00679,2022-10-11,rowan.walker@theguild.com,1982-07-22,,Active,Portland,OR,97201,2026-01-01,57306,Salary,Non-Exempt,Bi-Weekly,,P1,Annual Bonus,5730,EEID00680
EMP00681,Jason,,King,Jason King,Senior Software Engineer,DevOps & Infrastructure,Engineering & Technology,EMP00391,2021-09-08,jason.king@theguild.com,1993-10-28,Non-Binary,Active,Seattle,WA,98101,2026-01-01,133342,Salary,Exempt,Bi-Weekly,,P3,Annual Bonus,20001,EEID00681
EMP00682,Michael,,Smith,Michael Smith,Staff Software Engineer,IT,Engineering & Technology,EMP00271,2019-03-18,michael.smith@theguild.com,1979-06-04,Male,Active,Raleigh,NC,27601,2026-01-01,178622,Hourly,Exempt,Twice a Month,,P4,Annual Bonus,26793,EEID00682
EMP00683,Tyler,,White,Tyler White,CS Team Lead,Renewals,Customer Success,EMP00614,2022-11-04,tyler.white@theguild.com,1976-02-25,Female,Active,Minneapolis,MN,55401,2026-01-01,157760,Salary,Exempt,Twice a Month,,P4,No Bonus,0,EEID00683
EMP00684,Taylor,,Baker,Taylor Baker,Enterprise Account Executive,Mid-Market Sales,Sales & Revenue,EMP00355,2018-07-15,taylor.baker@theguild.com,1989-07-22,,Active,Atlanta,GA,30301,2026-01-01,151614,Salary,Exempt,Bi-Weekly,,P4,Annual Bonus,15161,EEID00684
EMP00685,Ryan,,Wilson,Ryan Wilson,CS Team Lead,Solutions Engineering,Customer Success,EMP00056,2019-01-06,ryan.wilson@theguild.com,1993-03-19,Non-Binary,Active,Boise,ID,83701,2026-01-01,167757,Salary,Exempt,Bi-Weekly,,P4,Annual Bonus,5032,EEID00685
EMP00686,Rachel,,Parker,Rachel Parker,Associate Director of Marketing,Product Marketing,Marketing,EMP00362,2024-07-11,rachel.parker@theguild.com,1988-12-05,Non-Binary,Active,Boston,MA,02101,2026-01-01,163689,Salary,Exempt,Monthly,,P4,Annual Bonus,8184,EEID00686
EMP00687,Liam,,Adams,Liam Adams,HR Coordinator,Legal,G&A,EMP00667,2024-11-17,liam.adams@theguild.com,2000-07-28,Male,Active,Atlanta,GA,30301,2026-01-01,59776,Hourly,Exempt,Twice a Month,,P1,Annual Bonus,4782,EEID00687
EMP00688,Jason,,Lewis,Jason Lewis,Operations Analyst,Business Operations,Operations,EMP00245,2020-06-03,jason.lewis@theguild.com,1981-07-09,Male,Active,Chicago,IL,60601,2026-01-01,112407,Salary,Exempt,Twice a Month,,P2,No Bonus,0,EEID00688
EMP00689,Kayla,,Johnson,Kayla Johnson,Operations Manager,Program Management,Operations,EMP00185,2020-12-07,kayla.johnson@theguild.com,1991-04-30,Non-Binary,Active,Provo,UT,84601,2026-01-01,162022,Hourly,Exempt,Twice a Month,,P4,No Bonus,0,EEID00689
EMP00690,Chloe,,White,Chloe White,Associate Product Manager,UX Research,Product,EMP00665,2019-03-06,chloe.white@theguild.com,1985-03-21,Non-Binary,Active,Lehi,UT,84043,2026-01-01,83178,Salary,Exempt,Twice a Month,,P1,Commission,16635,EEID00690
EMP00691,Hazel,,Moore,Hazel Moore,CS Team Lead,Customer Success Management,Customer Success,EMP00162,2019-08-29,hazel.moore@theguild.com,1977-11-10,Non-Binary,Active,Minneapolis,MN,55401,2026-01-01,139237,Salary,Exempt,Bi-Weekly,,P4,Commission,41771,EEID00691
EMP00692,Olivia,,Torres,Olivia Torres,Enterprise Account Executive,Enterprise Sales,Sales & Revenue,EMP00215,2023-09-12,olivia.torres@theguild.com,1993-04-06,Female,Active,Salt Lake City,UT,84101,2026-01-01,160968,Salary,Exempt,Bi-Weekly,,P4,Annual Bonus,24145,EEID00692
EMP00693,Alex,,Adams,Alex Adams,Junior Software Engineer,AI & Machine Learning,Engineering & Technology,EMP00157,2023-07-21,alex.adams@theguild.com,1980-05-11,Non-Binary,Active,Chicago,IL,60601,2026-01-01,68556,Salary,Exempt,Monthly,,P1,No Bonus,0,EEID00693
EMP00694,David,,Sanchez,David Sanchez,CS Team Lead,Renewals,Customer Success,EMP00437,2019-12-28,david.sanchez@theguild.com,1994-04-22,Non-Binary,Active,Los Angeles,CA,90001,2026-01-01,180640,Salary,Exempt,Monthly,,P4,Annual Bonus,14451,EEID00694
EMP00695,Emily,,Lopez,Emily Lopez,Senior Account Executive,Channel & Partnerships,Sales & Revenue,EMP00060,2022-03-09,emily.lopez@theguild.com,1979-04-14,Female,Active,San Francisco,CA,94101,2026-01-01,134604,Salary,Exempt,Monthly,,P3,No Bonus,0,EEID00695
EMP00696,Isla,,Smith,Isla Smith,Junior Software Engineer,AI & Machine Learning,Engineering & Technology,EMP00193,2024-09-22,isla.smith@theguild.com,1991-10-14,Female,Active,Raleigh,NC,27601,2026-01-01,60648,Salary,Exempt,Bi-Weekly,,P1,Annual Bonus,3032,EEID00696
EMP00697,Andrew,,Allen,Andrew Allen,Operations Manager,Product Operations,Product,EMP00009,2024-10-07,andrew.allen@theguild.com,1981-12-18,Non-Binary,Active,Boston,MA,02101,2026-01-01,139099,Salary,Exempt,Monthly,,M1,Commission,13909,EEID00697
EMP00698,Jade,,Morris,Jade Morris,Marketing Coordinator,Corporate Communications,Marketing,EMP00151,2023-05-22,jade.morris@theguild.com,1979-06-07,Male,Active,Raleigh,NC,27601,2026-01-01,66983,Salary,Non-Exempt,Monthly,,P1,Annual Bonus,2009,EEID00698
EMP00699,Isla,,Torres,Isla Torres,CS Team Lead,Renewals,Customer Success,EMP00135,2022-03-25,isla.torres@theguild.com,1978-09-11,,Active,Denver,CO,80201,2026-01-01,155992,Salary,Exempt,Twice a Month,,P4,Commission,31198,EEID00699
EMP00700,Cole,,Miller,Cole Miller,Senior Account Executive,Account Management,Sales & Revenue,EMP00665,2024-05-28,cole.miller@theguild.com,1999-05-08,Female,Active,San Jose,CA,95101,2026-01-01,149830,Salary,Exempt,Monthly,,P3,Annual Bonus,22474,EEID00700
EMP00701,Avery,,Wright,Avery Wright,Staff Software Engineer,Software Engineering,Engineering & Technology,EMP00014,2025-11-03,avery.wright@theguild.com,1977-01-02,Female,Active,Phoenix,AZ,85001,2026-01-01,170242,Salary,Exempt,Bi-Weekly,,P4,No Bonus,0,EEID00701
EMP00702,Ezra,,Lopez,Ezra Lopez,Design Manager,UX Research,Product,EMP00009,2019-04-22,ezra.lopez@theguild.com,1988-01-11,Male,Active,San Jose,CA,95101,2026-01-01,157430,Hourly,Exempt,Bi-Weekly,,M1,No Bonus,0,EEID00702
EMP00703,Luke,,Lopez,Luke Lopez,Associate Director of Marketing,Product Marketing,Marketing,EMP00583,2022-08-04,luke.lopez@theguild.com,1975-06-17,,Active,Portland,OR,97201,2026-01-01,144284,Hourly,Exempt,Bi-Weekly,,P4,Annual Bonus,11542,EEID00703
EMP00704,Noah,,Moore,Noah Moore,Operations Manager,Corporate Strategy,Operations,EMP00646,2019-04-18,noah.moore@theguild.com,1982-02-16,,Active,Minneapolis,MN,55401,2026-01-01,176060,Salary,Exempt,Bi-Weekly,,P4,Annual Bonus,5281,EEID00704
EMP00705,Rachel,,Wright,Rachel Wright,Senior Account Executive,SMB Sales,Sales & Revenue,EMP00289,2020-04-07,rachel.wright@theguild.com,1978-11-18,,Active,Provo,UT,84601,2026-01-01,140144,Salary,Exempt,Monthly,,P3,Annual Bonus,14014,EEID00705
EMP00706,Chris,,King,Chris King,Junior Software Engineer,IT,Engineering & Technology,EMP00367,2019-08-08,chris.king@theguild.com,1994-10-30,Male,Active,Austin,TX,73301,2026-01-01,82298,Salary,Non-Exempt,Bi-Weekly,,P1,Commission,24689,EEID00706
EMP00707,Brian,,Phillips,Brian Phillips,Account Executive,Enterprise Sales,Sales & Revenue,EMP00353,2018-09-18,brian.phillips@theguild.com,1985-02-07,Female,Active,San Jose,CA,95101,2026-01-01,91503,Hourly,Non-Exempt,Bi-Weekly,,P2,Annual Bonus,13725,EEID00707
EMP00708,Luke,,Carter,Luke Carter,Senior Finance Manager,Compliance,G&A,EMP00013,2025-09-05,luke.carter@theguild.com,1977-12-03,,Active,Boston,MA,02101,2026-01-01,189430,Salary,Exempt,Bi-Weekly,,M2,Annual Bonus,5682,EEID00708
EMP00709,Emerson,,Phillips,Emerson Phillips,Product Manager,UX Research,Product,EMP00366,2018-05-25,emerson.phillips@theguild.com,2000-04-13,Male,Active,San Jose,CA,95101,2026-01-01,80386,Hourly,Exempt,Bi-Weekly,,P2,No Bonus,0,EEID00709
EMP00710,Leo,,Morgan,Leo Morgan,CS Team Lead,Renewals,Customer Success,EMP00445,2024-01-07,leo.morgan@theguild.com,1991-02-26,Female,Active,Atlanta,GA,30301,2026-01-01,179753,Hourly,Exempt,Twice a Month,,P4,Annual Bonus,17975,EEID00710
EMP00711,Ben,,Baker,Ben Baker,HRBP Lead,People & HR,G&A,EMP00702,2025-12-20,ben.baker@theguild.com,1999-04-16,Female,Active,Salt Lake City,UT,84101,2026-01-01,159122,Salary,Exempt,Monthly,,P4,Commission,31824,EEID00711
EMP00712,Chris,,Morris,Chris Morris,HRBP Lead,Procurement,G&A,EMP00697,2025-06-18,chris.morris@theguild.com,1992-11-22,Female,Active,Dallas,TX,75201,2026-01-01,165184,Hourly,Exempt,Bi-Weekly,,P4,Annual Bonus,13214,EEID00712
EMP00713,Kayla,,Wilson,Kayla Wilson,Senior HR Business Partner,Talent Acquisition,G&A,EMP00363,2024-02-02,kayla.wilson@theguild.com,1995-04-16,Non-Binary,Active,Denver,CO,80201,2026-01-01,131752,Hourly,Exempt,Bi-Weekly,,P3,Commission,13175,EEID00713
EMP00714,Avery,,Gonzalez,Avery Gonzalez,Product Manager,UX Research,Product,EMP00414,2025-08-19,avery.gonzalez@theguild.com,2000-04-09,Female,Active,Denver,CO,80201,2026-01-01,91817,Hourly,Exempt,Bi-Weekly,,P2,No Bonus,0,EEID00714
EMP00715,Bryn,,Edwards,Bryn Edwards,Senior Operations Analyst,Corporate Strategy,Operations,EMP00445,2018-03-29,bryn.edwards@theguild.com,1975-05-23,Male,Active,Boise,ID,83701,2026-01-01,113556,Salary,Exempt,Monthly,,P3,Annual Bonus,3406,EEID00715
EMP00716,Emily,,Lee,Emily Lee,Account Executive,Sales Development,Sales & Revenue,EMP00598,2019-02-20,emily.lee@theguild.com,2000-03-15,Female,Terminated,Minneapolis,MN,55401,2026-01-01,103785,Hourly,Non-Exempt,Bi-Weekly,2026-04-09,P2,Annual Bonus,8302,EEID00716
EMP00717,Ryan,,Clark,Ryan Clark,Staff Software Engineer,Architecture,Engineering & Technology,EMP00282,2018-06-11,ryan.clark@theguild.com,1981-01-30,,Active,Chicago,IL,60601,2026-01-01,180866,Salary,Exempt,Bi-Weekly,,P4,Commission,18086,EEID00717
EMP00718,Noah,,Walker,Noah Walker,Senior Product Manager,Product Management,Product,EMP00010,2018-10-10,noah.walker@theguild.com,1982-12-13,Female,Contractor,Provo,UT,84601,2026-01-01,134316,Salary,Exempt,Bi-Weekly,,P3,Annual Bonus,10745,EEID00718
EMP00719,Liam,,Rogers,Liam Rogers,Product Manager,Product Management,Product,EMP00355,2020-02-26,liam.rogers@theguild.com,1998-01-11,Non-Binary,Active,Raleigh,NC,27601,2026-01-01,85444,Salary,Non-Exempt,Bi-Weekly,,P2,Annual Bonus,6835,EEID00719
EMP00720,Cole,,Lee,Cole Lee,Senior Product Manager,Product Management,Product,EMP00345,2019-06-20,cole.lee@theguild.com,1975-06-24,Male,Active,Minneapolis,MN,55401,2026-01-01,133373,Salary,Exempt,Bi-Weekly,,P3,Commission,13337,EEID00720
EMP00721,Noah,,Gonzalez,Noah Gonzalez,Senior Marketing Manager,Sales Enablement,Marketing,EMP00496,2020-12-07,noah.gonzalez@theguild.com,1999-10-12,Female,Active,Phoenix,AZ,85001,2026-01-01,129038,Hourly,Exempt,Bi-Weekly,,P3,Annual Bonus,10323,EEID00721
EMP00722,Ben,,Moore,Ben Moore,Junior Software Engineer,IT,Engineering & Technology,EMP00092,2018-09-24,ben.moore@theguild.com,1981-11-28,Female,Active,New York,NY,10001,2026-01-01,84354,Salary,Exempt,Monthly,,P1,Annual Bonus,6748,EEID00722
EMP00723,Sarah,,Smith,Sarah Smith,Senior Financial Analyst,Finance,G&A,EMP00599,2018-08-19,sarah.smith@theguild.com,1981-03-22,Female,Contractor,Minneapolis,MN,55401,2026-01-01,143191,Salary,Exempt,Monthly,,P3,Commission,14319,EEID00723
EMP00724,Rachel,,Garcia,Rachel Garcia,Finance Manager,Legal,G&A,EMP00013,2024-10-15,rachel.garcia@theguild.com,1983-05-07,,Active,Boulder,CO,80301,2026-01-01,166987,Salary,Exempt,Twice a Month,,M1,Annual Bonus,16698,EEID00724
EMP00725,Peyton,,Murphy,Peyton Murphy,Operations Associate,Business Operations,Operations,EMP00261,2021-08-09,peyton.murphy@theguild.com,1985-03-19,Female,Active,Lehi,UT,84043,2026-01-01,61478,Salary,Exempt,Monthly,,P1,Annual Bonus,3073,EEID00725
EMP00726,Peyton,,Jackson,Peyton Jackson,Senior Customer Success Manager,Professional Services,Customer Success,EMP00353,2018-09-22,peyton.jackson@theguild.com,1977-10-06,Male,Active,Boulder,CO,80301,2026-01-01,121446,Salary,Exempt,Bi-Weekly,,P3,Annual Bonus,6072,EEID00726
EMP00727,Dylan,,Cook,Dylan Cook,Finance Manager,Finance,G&A,EMP00708,2021-07-30,dylan.cook@theguild.com,1995-03-22,Non-Binary,Active,Los Angeles,CA,90001,2026-01-01,135786,Salary,Exempt,Monthly,,P4,Commission,27157,EEID00727
EMP00728,Chloe,,Young,Chloe Young,Account Executive,Account Management,Sales & Revenue,EMP00646,2023-01-27,chloe.young@theguild.com,1981-11-06,Female,Active,Minneapolis,MN,55401,2026-01-01,82798,Hourly,Non-Exempt,Twice a Month,,P2,Commission,16559,EEID00728
EMP00729,Luna,,Johnson,Luna Johnson,Operations Manager,Corporate Strategy,Operations,EMP00009,2018-03-09,luna.johnson@theguild.com,1992-07-20,,Active,Boston,MA,02101,2026-01-01,158967,Salary,Exempt,Bi-Weekly,,P4,Annual Bonus,4769,EEID00729
EMP00730,Sam,,Perez,Sam Perez,Product Manager,Product Management,Product,EMP00193,2018-09-02,sam.perez@theguild.com,1990-11-07,Male,Active,Raleigh,NC,27601,2026-01-01,94925,Hourly,Non-Exempt,Bi-Weekly,,P2,Commission,28477,EEID00730
EMP00731,Ella,,Turner,Ella Turner,Senior Marketing Manager,Marketing Operations,Marketing,EMP00011,2024-12-08,ella.turner@theguild.com,1994-03-30,Male,Contractor,Boston,MA,02101,2026-01-01,182145,Salary,Exempt,Bi-Weekly,,M2,No Bonus,0,EEID00731
EMP00732,Isla,,Jackson,Isla Jackson,Account Executive,Revenue Operations,Sales & Revenue,EMP00010,2020-08-14,isla.jackson@theguild.com,1989-01-07,,Active,Phoenix,AZ,85001,2026-01-01,84136,Salary,Exempt,Bi-Weekly,,P2,No Bonus,0,EEID00732
EMP00733,Sage,,Perez,Sage Perez,Customer Success Manager,Implementation & Onboarding,Customer Success,EMP00595,2019-01-27,sage.perez@theguild.com,1992-03-25,Female,Active,Chicago,IL,60601,2026-01-01,118852,Hourly,Non-Exempt,Monthly,,P2,Annual Bonus,17827,EEID00733
EMP00734,Michael,,King,Michael King,Senior Marketing Manager,Corporate Communications,Marketing,EMP00193,2020-10-07,michael.king@theguild.com,1985-01-07,Male,Active,Portland,OR,97201,2026-01-01,130531,Salary,Exempt,Bi-Weekly,,P3,Annual Bonus,13053,EEID00734
EMP00735,Lily,,Stewart,Lily Stewart,Senior Customer Success Manager,Professional Services,Customer Success,EMP00594,2018-09-06,lily.stewart@theguild.com,1983-09-29,Non-Binary,Terminated,Denver,CO,80201,2026-01-01,125589,Salary,Exempt,Bi-Weekly,2024-02-14,P3,No Bonus,0,EEID00735
EMP00736,Noah,,Ramirez,Noah Ramirez,Financial Analyst,Finance,G&A,EMP00011,2025-01-07,noah.ramirez@theguild.com,1992-02-20,Female,Active,Phoenix,AZ,85001,2026-01-01,81656,Salary,Non-Exempt,Twice a Month,,P2,Annual Bonus,8165,EEID00736
EMP00737,Nate,,Miller,Nate Miller,Enterprise Account Executive,Account Management,Sales & Revenue,EMP00134,2023-05-09,nate.miller@theguild.com,1991-07-18,Female,Active,San Francisco,CA,94101,2026-01-01,173435,Salary,Exempt,Monthly,,P4,Annual Bonus,26015,EEID00737
EMP00738,Noah,,Scott,Noah Scott,Staff Software Engineer,Platform Engineering,Engineering & Technology,EMP00731,2019-06-25,noah.scott@theguild.com,1997-04-12,Male,Active,Salt Lake City,UT,84101,2026-01-01,175178,Salary,Exempt,Monthly,,P4,Commission,17517,EEID00738
EMP00739,Amanda,,Martinez,Amanda Martinez,Software Engineer,Architecture,Engineering & Technology,EMP00345,2023-11-20,amanda.martinez@theguild.com,1993-09-04,,Active,Los Angeles,CA,90001,2026-01-01,103401,Salary,Non-Exempt,Twice a Month,,P2,Commission,10340,EEID00739
EMP00740,Jade,,Stewart,Jade Stewart,Junior Software Engineer,Security,Engineering & Technology,EMP00023,2018-06-22,jade.stewart@theguild.com,1984-10-28,Female,Active,Lehi,UT,84043,2026-01-01,62840,Salary,Exempt,Bi-Weekly,,P1,Commission,6284,EEID00740
EMP00741,Amanda,,Allen,Amanda Allen,Enterprise Account Executive,Revenue Operations,Sales & Revenue,EMP00011,2018-05-28,amanda.allen@theguild.com,1984-05-14,Female,Active,Phoenix,AZ,85001,2026-01-01,167258,Salary,Exempt,Monthly,,P4,Annual Bonus,25088,EEID00741
EMP00742,Alex,,Thompson,Alex Thompson,Senior Financial Analyst,Legal,G&A,EMP00152,2023-09-24,alex.thompson@theguild.com,1992-06-03,Female,Active,Boise,ID,83701,2026-01-01,118944,Salary,Exempt,Bi-Weekly,,P3,Commission,23788,EEID00742
EMP00743,Drew,,Taylor,Drew Taylor,Senior Account Executive,Sales Development,Sales & Revenue,EMP00289,2018-06-20,drew.taylor@theguild.com,1992-05-19,Male,Active,Minneapolis,MN,55401,2026-01-01,147628,Hourly,Exempt,Bi-Weekly,,P3,Annual Bonus,4428,EEID00743
EMP00744,Megan,,Parker,Megan Parker,Customer Success Manager,Renewals,Customer Success,EMP00014,2020-06-05,megan.parker@theguild.com,1983-02-12,Non-Binary,Active,Chicago,IL,60601,2026-01-01,110394,Salary,Exempt,Monthly,,P2,Annual Bonus,3311,EEID00744
EMP00745,Violet,,Phillips,Violet Phillips,Associate Director of Marketing,Events & Community,Marketing,EMP00567,2024-12-11,violet.phillips@theguild.com,1977-03-30,Male,Active,Chicago,IL,60601,2026-01-01,166468,Salary,Exempt,Monthly,,P4,Annual Bonus,4994,EEID00745
EMP00746,Alex,,Martin,Alex Martin,Marketing Specialist,Sales Enablement,Marketing,EMP00215,2018-04-02,alex.martin@theguild.com,1988-05-05,Male,Active,Phoenix,AZ,85001,2026-01-01,104120,Salary,Exempt,Bi-Weekly,,P2,Commission,31236,EEID00746
EMP00747,Will,,Martinez,Will Martinez,Account Executive,Account Management,Sales & Revenue,EMP00171,2025-11-18,will.martinez@theguild.com,2000-04-06,,Active,Austin,TX,73301,2026-01-01,111228,Salary,Non-Exempt,Bi-Weekly,,P2,Annual Bonus,3336,EEID00747
